ANIO,MES,UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,TIPO,SUB_TIPO,MODALIDAD,n_dist_ID_DGC
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,11
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO,24
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,9
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO DURANTE LA NOCHE,2
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO EN CASA HABITADA,4
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,1
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,6
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,13
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),RECEPTACION,RECEPTACION,1
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),ROBO,ASALTO Y ROBO DE VEHICULOS,1
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),ROBO,ROBO,2
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO,2
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,8
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),ROBO,ROBO DE CELULAR,3
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,PATRIMONIO (DELITO),USURPACION,USURPACION,5
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,18
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,"FABRICACION, SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS (ARMAS, EXPLOSIVOS)",1
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,"FABRICACION,COMERCIALIZACION,USO O PORTE DE ARMAS",2
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,1
2025,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,17
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,ABUSO DE AUTORIDAD,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),ROBO,ASALTO Y ROBO DE VEHICULOS,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),ROBO,ROBO,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,1
2025,1,10702,AMAZONAS,UTCUBAMBA,CAJARURO,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,10703,AMAZONAS,UTCUBAMBA,CUMBA,AMBIENTALES(DELITO),CONTRA LOS RECURSOS NATURALES,TRAFICO ILEGAL DE PRODUCTOS FORESTALES MADERABLES,1
2025,1,10703,AMAZONAS,UTCUBAMBA,CUMBA,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,10703,AMAZONAS,UTCUBAMBA,CUMBA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,2
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,1
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,1
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,10705,AMAZONAS,UTCUBAMBA,JAMALCA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,1,10705,AMAZONAS,UTCUBAMBA,JAMALCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES GRAVES,2
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,AMBIENTALES(DELITO),CONTRA LOS RECURSOS NATURALES,DELITOS CONTRA LOS BOSQUES O FORMACIONES BOSCOSAS,1
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,3
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,1
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,3
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA AGRAVADA,1
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,PATRIMONIO (DELITO),HURTO,HURTO,2
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,PATRIMONIO (DELITO),ROBO,ROBO,1
2025,1,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,2
2025,1,10707,AMAZONAS,UTCUBAMBA,YAMON,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,10707,AMAZONAS,UTCUBAMBA,YAMON,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,10707,AMAZONAS,UTCUBAMBA,YAMON,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,2
2025,1,20101,ANCASH,HUARAZ,HUARAZ,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,2
2025,1,20101,ANCASH,HUARAZ,HUARAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,SECUESTRO,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACOSO SEXUAL,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,CHANTAJE SEXUAL,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,TENTATIVA DE VIOLACION SEXUAL,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),ABIGEATO,HURTO DE GANADO,2
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION ILICITA COMUN,2
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION IRREGULAR,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),APROPIACION ILICITA,SUSTRACCION DE BIEN PROPIO,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,16
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),EXTORSION,EXTORSION,2
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),HURTO,HURTO,36
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,6
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,21
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),RECEPTACION,RECEPTACION,1
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),ROBO,ROBO,5
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO,6
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),ROBO,ROBO DE CELULAR,4
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),ROBO,TENTATIVA DE ROBO,2
2025,1,20101,ANCASH,HUARAZ,HUARAZ,PATRIMONIO (DELITO),USURPACION,USURPACION,14
2025,1,20101,ANCASH,HUARAZ,HUARAZ,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,27
2025,1,20101,ANCASH,HUARAZ,HUARAZ,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,29
2025,1,20101,ANCASH,HUARAZ,HUARAZ,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,9
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,LIBERTAD (DELITO),OFENSAS AL PUDOR PUBLICO,EXHIBICIONES Y PUBLICACIONES OBSENAS,1
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,2
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,2
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,5
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,9
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,2
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,5
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),USURPACION,USURPACION,6
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,1
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,3
2025,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,3
2025,1,20106,ANCASH,HUARAZ,JANGAS,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,1
2025,1,20109,ANCASH,HUARAZ,PAMPAS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20110,ANCASH,HUARAZ,PARIACOTO,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,1,20111,ANCASH,HUARAZ,PIRA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,1
2025,1,20111,ANCASH,HUARAZ,PIRA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,1,20112,ANCASH,HUARAZ,TARICA,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,1
2025,1,20112,ANCASH,HUARAZ,TARICA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,3
2025,1,20112,ANCASH,HUARAZ,TARICA,PATRIMONIO (DELITO),HURTO,HURTO,2
2025,1,20112,ANCASH,HUARAZ,TARICA,PATRIMONIO (DELITO),ROBO,ROBO,1
2025,1,20112,ANCASH,HUARAZ,TARICA,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,1
2025,1,20112,ANCASH,HUARAZ,TARICA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20201,ANCASH,AIJA,AIJA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,2
2025,1,20204,ANCASH,AIJA,LA MERCED,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,FAMILIA (DELITO),OMISION DE ASISTENCIA FAMILIAR,OMISION DE PRESTACION DE ALIMENTOS,1
2025,1,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,20302,ANCASH,ANTONIO RAYMONDI,ACZO,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,1
2025,1,20304,ANCASH,ANTONIO RAYMONDI,CHINGAS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20305,ANCASH,ANTONIO RAYMONDI,MIRGAS,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,ABUSO DE AUTORIDAD,1
2025,1,20305,ANCASH,ANTONIO RAYMONDI,MIRGAS,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,1
2025,1,20401,ANCASH,ASUNCION,CHACAS,PATRIMONIO (DELITO),ABIGEATO,HURTO DE GANADO,1
2025,1,20401,ANCASH,ASUNCION,CHACAS,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,1,20401,ANCASH,ASUNCION,CHACAS,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,20401,ANCASH,ASUNCION,CHACAS,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,20501,ANCASH,BOLOGNESI,CHIQUIAN,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,2
2025,1,20501,ANCASH,BOLOGNESI,CHIQUIAN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,3
2025,1,20501,ANCASH,BOLOGNESI,CHIQUIAN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,2
2025,1,20501,ANCASH,BOLOGNESI,CHIQUIAN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,1,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,1,20504,ANCASH,BOLOGNESI,AQUIA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,1
2025,1,20505,ANCASH,BOLOGNESI,CAJACAY,FAMILIA (DELITO),OMISION DE ASISTENCIA FAMILIAR,ABANDONO DE MUJER GESTANTE Y EN SITUACION CRITICA,1
2025,1,20507,ANCASH,BOLOGNESI,COLQUIOC,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,2
2025,1,20507,ANCASH,BOLOGNESI,COLQUIOC,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20508,ANCASH,BOLOGNESI,HUALLANCA,FE PUBLICA (DELITO),DISPOSICIONES COMUNES,FALSEDAD GENERICA,3
2025,1,20508,ANCASH,BOLOGNESI,HUALLANCA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,1,20508,ANCASH,BOLOGNESI,HUALLANCA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,1
2025,1,20508,ANCASH,BOLOGNESI,HUALLANCA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO DURANTE LA NOCHE,1
2025,1,20508,ANCASH,BOLOGNESI,HUALLANCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20508,ANCASH,BOLOGNESI,HUALLANCA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,2
2025,1,20509,ANCASH,BOLOGNESI,HUASTA,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,20509,ANCASH,BOLOGNESI,HUASTA,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,1,20515,ANCASH,BOLOGNESI,TICLLOS,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,2
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,ABUSO DE AUTORIDAD,2
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,COBRO INDEBIDO,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL DE MENOR DE 14 AÑOS,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),DAÑOS,ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,2
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,3
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),HURTO,HURTO,4
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,PATRIMONIO (DELITO),USURPACION,USURPACION,6
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,SEGURIDAD PUBLICA (DELITO),"MEDIOS DE TRANSPORTE, COMUNICACIONES Y OTROS SERVICIOS PUBLICOS",ENTORPECIMIENTO AL FUNCIONAMIENTO DE SERVICIOS PUBLICOS,1
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,6
2025,1,20601,ANCASH,CARHUAZ,CARHUAZ,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,1,20602,ANCASH,CARHUAZ,ACOPAMPA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,20602,ANCASH,CARHUAZ,ACOPAMPA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20604,ANCASH,CARHUAZ,ANTA,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,1,20606,ANCASH,CARHUAZ,MARCARA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,COACCION,1
2025,1,20606,ANCASH,CARHUAZ,MARCARA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR,1
2025,1,20606,ANCASH,CARHUAZ,MARCARA,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,1
2025,1,20606,ANCASH,CARHUAZ,MARCARA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,20608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,PATRIMONIO (DELITO),ABIGEATO,HURTO DE GANADO,1
2025,1,20610,ANCASH,CARHUAZ,TINCO,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,1,20611,ANCASH,CARHUAZ,YUNGAR,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,SECUESTRO,1
2025,1,20611,ANCASH,CARHUAZ,YUNGAR,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,1,20611,ANCASH,CARHUAZ,YUNGAR,PATRIMONIO (DELITO),HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,1
2025,1,20611,ANCASH,CARHUAZ,YUNGAR,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,1,20611,ANCASH,CARHUAZ,YUNGAR,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,1,20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,TENTATIVA DE VIOLACION SEXUAL,1
2025,1,20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,PATRIMONIO (DELITO),ABIGEATO,HURTO DE GANADO,1
2025,1,20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA AGRAVADA,1
2025,1,20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,1,20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,PATRIMONIO (DELITO),HURTO,HURTO,6
2025,1,20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,PATRIMONIO (DELITO),ROBO,ROBO DE CELULAR,1
2025,1,20703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,PATRIMONIO (DELITO),USURPACION,USURPACION,2
2025,1,20801,ANCASH,CASMA,CASMA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,3
2025,1,20801,ANCASH,CASMA,CASMA,DERECHOS INTELECTUALES (DELITO),PROPIEDAD INDUSTRIAL,USO O VENTA NO AUTORIZADA DE DISEÑO O MODELO INDUSTRIAL,1
